STATION,NAME,MONTH,DAY,YEAR,PRCP,TAVG,TSUN
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,4,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,5,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,6,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,7,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,8,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,9,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,10,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,11,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,12,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,13,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,14,2015,3.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,15,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,16,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,17,2015,5.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,18,2015,3.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,19,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,20,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,21,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,22,2015,51.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,23,2015,29,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,24,2015,1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,25,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,26,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,27,2015,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,28,2015,4.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,29,2015,4.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,30,2015,17,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",12,31,2015,1.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,1,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,2,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,3,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,6,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,7,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,8,2016,1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,9,2016,3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,10,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,15,2016,14,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,17,2016,2.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,19,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,21,2016,0.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,22,2016,14.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,28,2016,3.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,30,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",1,31,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,1,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,2,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,3,2016,37.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,4,2016,5.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,6,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,7,2016,0.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,8,2016,1.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,15,2016,1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,16,2016,11.4,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,17,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,19,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,22,2016,20.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,23,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,24,2016,7.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,28,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",2,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,1,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,2,2016,7.9,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,3,2016,7.9,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,6,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,7,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,13,2016,1.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,15,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,17,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,19,2016,6.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,22,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,26,2016,2.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,27,2016,25.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,28,2016,2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,30,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",3,31,2016,4.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,1,2016,34.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,2,2016,1.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,3,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,6,2016,1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,7,2016,9.7,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,12,2016,5.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,15,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,17,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,19,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,22,2016,6.4,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,28,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",4,30,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,1,2016,38.9,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,2,2016,8.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,3,2016,16.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,6,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,7,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,12,2016,1.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,13,2016,0.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,15,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,17,2016,8.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,19,2016,13.7,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,21,2016,11.2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,22,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,28,2016,2.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,29,2016,13.2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,30,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",5,31,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,1,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,2,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,3,2016,18.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,5,2016,3.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,6,2016,40.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,7,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,14,2016,15.7,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,15,2016,28.7,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,17,2016,3.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,19,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,22,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,27,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,28,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",6,30,2016,0.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,1,2016,1.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,2,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,3,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,5,2016,2.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,6,2016,1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,7,2016,1.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,11,2016,4.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,14,2016,18.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,15,2016,0.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,16,2016,8.4,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,17,2016,6.4,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,18,2016,7.9,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,19,2016,3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,22,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,23,2016,8.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,24,2016,3.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,28,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,29,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,30,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",7,31,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,1,2016,93.2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,2,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,3,2016,29.2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,4,2016,4.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,5,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,6,2016,3.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,7,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,8,2016,1.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,9,2016,1.5,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,10,2016,0.3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,11,2016,3,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,12,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,14,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,15,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,16,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,17,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,18,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,19,2016,6.6,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,20,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,21,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,22,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,23,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,24,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,25,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,26,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,27,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,28,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,29,2016,3.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,30,2016,12.2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",8,31,2016,9.1,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,1,2016,6.4,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,2,2016,108.7,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,3,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,4,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,5,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,6,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,7,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,8,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,9,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,10,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,11,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,12,2016,2,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,13,2016,0,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,14,2016,0.8,,
USW00053867,"COLUMBIA OWENS DOWNTOWN AIRPORT, SC US",9,15,2016,0,,
